date,value
1996/11/20,13167.2002
1996/11/21,13099.5996
1996/11/22,13116.7998
1996/11/25,13239.4004
1996/11/26,13485.2998
1996/11/27,13531
1996/11/28,13310.7998
1996/11/29,13393.9004
1996/12/2,13517.5996
1996/12/3,13456.2998
1996/12/4,13434.2002
1996/12/5,13491.5996
1996/12/6,13102.7002
1996/12/9,13144.2002
1996/12/10,13342.5
1996/12/11,13189.5996
1996/12/12,13053.2998
1996/12/13,12784.0996
1996/12/16,12937.5
1996/12/17,12815.4004
1996/12/18,12766
1996/12/19,12846.5996
1996/12/20,13131.4004
1996/12/23,13331.5
1996/12/24,13341.5996
1996/12/27,13404.0996
1996/12/30,13480.7998
1996/12/31,13451.5
1997/1/2,13203.4004
1997/1/3,13222.7998
1997/1/6,13443.9004
1997/1/7,13420.2002
1997/1/8,13454.9004
1997/1/9,13198.0996
1997/1/10,13191.5
1997/1/13,13289.2002
1997/1/14,13293.9004
1997/1/15,13766.7002
1997/1/16,13830.7002
1997/1/17,13856.4004
1997/1/20,13868.2002
1997/1/21,13732.7998
1997/1/22,13692.7998
1997/1/23,13610.2998
1997/1/24,13379.5996
1997/1/27,13294.9004
1997/1/28,13403.2998
1997/1/29,13285.4004
1997/1/30,13288.4004
1997/1/31,13321.7998
1997/2/3,13451.0996
1997/2/4,13548.4004
1997/2/5,13660.5
1997/2/10,13643.5
1997/2/11,13454.2002
1997/2/12,13462.5996
1997/2/13,13240
1997/2/14,13113.2998
1997/2/17,13144.5996
1997/2/18,13102.9004
1997/2/19,13106.2998
1997/2/20,13411.2998
1997/2/21,13444.9004
1997/2/24,13375.7002
1997/2/25,13520.2998
1997/2/26,13541.7998
1997/2/27,13546.5996
1997/2/28,13398.7002
1997/3/3,13507.2998
1997/3/4,13450.0996
1997/3/5,13410.7998
1997/3/6,13416.4004
1997/3/7,13337.4004
1997/3/10,13268.7998
1997/3/11,13252.2002
1997/3/12,13119.0996
1997/3/13,12917.0996
1997/3/14,12736.5
1997/3/17,12838.5
1997/3/18,12748.9004
1997/3/19,12651.4004
1997/3/20,12472.2998
1997/3/21,12489.2998
1997/3/24,12749.0996
1997/3/25,12832.5
1997/3/26,12776.4004
1997/3/27,12534.2998
1997/4/1,12074.2002
1997/4/2,12136.2998
1997/4/3,12055.2002
1997/4/4,12204.5996
1997/4/7,12287.7998
1997/4/8,12398.5996
1997/4/9,12426.7002
1997/4/10,12358.7002
1997/4/11,12516.5996
1997/4/14,12296
1997/4/15,12342
1997/4/16,12581.2998
1997/4/17,12516.2002
1997/4/18,12541.0996
1997/4/21,12626
1997/4/22,12580.9004
1997/4/23,12707
1997/4/24,12726.7998
1997/4/25,12645.7998
1997/4/28,12610.2002
1997/4/29,12600.4004
1997/4/30,12903.2998
1997/5/1,13020.7998
1997/5/2,13081.7002
1997/5/5,13399.2998
1997/5/6,13579.2998
1997/5/7,13605.9004
1997/5/8,13740.2998
1997/5/9,13930.7998
1997/5/12,13987.7998
1997/5/13,13906.5
1997/5/14,14153.5996
1997/5/15,14041.9004
1997/5/16,14062.4004
1997/5/19,14108.7998
1997/5/20,14236.2002
1997/5/21,14235.5
1997/5/22,14212
1997/5/23,14331.7002
1997/5/26,14574.5996
1997/5/27,14540.2002
1997/5/28,14556.5
1997/5/29,14416.5996
1997/5/30,14757.7998
1997/6/2,14991
1997/6/3,14760.2002
1997/6/4,14831.5996
1997/6/5,14795.5
1997/6/6,14655.0996
1997/6/10,14439.7002
1997/6/11,14421.5
1997/6/12,13924.2998
1997/6/13,14112.5996
1997/6/16,14394.5996
1997/6/17,14307.2002
1997/6/18,14203.9004
1997/6/19,14506.5
1997/6/20,15154.4004
1997/6/23,15021.2002
1997/6/24,14891
1997/6/25,15065
1997/6/26,15127
1997/6/27,15196.7998
1997/7/3,15055.7002
1997/7/4,14823
1997/7/7,14858.5996
1997/7/8,14792.2002
1997/7/9,14703.7002
1997/7/10,14839.2002
1997/7/11,15225.2998
1997/7/14,15370.9004
1997/7/15,15487.2002
1997/7/16,15446
1997/7/17,15706.2998
1997/7/18,15570.4004
1997/7/21,15536.2998
1997/7/22,15446.7998
1997/7/23,15738.7998
1997/7/24,15709.2002
1997/7/25,15658.0996
1997/7/28,15666.5996
1997/7/29,15772.0996
1997/7/30,15983.2002
1997/7/31,16365.7002
1997/8/1,16379.2002
1997/8/4,16259.5996
1997/8/5,16371.5
1997/8/6,16541.5996
1997/8/7,16673.3008
1997/8/8,16647.5
1997/8/11,16460.5
1997/8/12,16383.4004
1997/8/13,16482.9004
1997/8/14,16497.6992
1997/8/15,16096.9004
1997/8/19,15477.2998
1997/8/20,15855.7002
1997/8/21,15654
1997/8/22,15429.7998
1997/8/25,15598.9004
1997/8/26,15547.2002
1997/8/27,15534
1997/8/28,14876.0996
1997/8/29,14135.2002
1997/9/1,13425.7002
1997/9/2,13735.2998
1997/9/3,14714
1997/9/4,14199.2002
1997/9/5,14563.5996
1997/9/8,14806.5
1997/9/9,14996.7002
1997/9/10,14805.4004
1997/9/11,14308.2998
1997/9/12,14470.5
1997/9/15,14630.7002
1997/9/16,14411.2002
1997/9/18,14419.5
1997/9/19,14384.0996
1997/9/22,14108.0996
1997/9/23,14094.4004
1997/9/24,14205.4004
1997/9/25,14636.5996
1997/9/26,14710.9004
1997/9/29,14864.4004
1997/9/30,15049.2998
1997/10/3,15128
1997/10/6,14776.7998
1997/10/7,14810.7998
1997/10/8,14838.5
1997/10/9,14273.0996
1997/10/13,14072.9004
1997/10/14,13836.5996
1997/10/15,13384.2002
1997/10/16,13567.2998
1997/10/17,13601
1997/10/20,12970.9004
1997/10/21,12403.0996
1997/10/22,11637.7998
1997/10/23,10426.2998
1997/10/24,11144.2998
1997/10/27,10498.2002
1997/10/28,9059.9004
1997/10/29,10765.2998
1997/10/30,10362.9004
1997/10/31,10623.7998
1997/11/3,11255.0996
1997/11/4,10780.7998
1997/11/5,10681.7998
1997/11/6,10412.5996
1997/11/7,10104.5
1997/11/10,9992.7998
1997/11/11,10004.0996
1997/11/12,9607.9004
1997/11/13,9720.7998
1997/11/14,9957.2998
1997/11/17,10419.7998
1997/11/18,10245.2002
1997/11/19,10154.4004
1997/11/20,10050.7002
1997/11/21,10548.2002
1997/11/24,10586.4004
1997/11/25,10325.5996
1997/11/26,10590.0996
1997/11/27,10583.0996
1997/11/28,10526.9004
1997/12/1,10750.9004
1997/12/2,11216.4004
1997/12/3,11207.5996
1997/12/4,11474.9004
1997/12/5,11527.5996
1997/12/8,11722.9004
1997/12/9,11490.7002
1997/12/10,11022.4004
1997/12/11,10420.2002
1997/12/12,10614.7002
1997/12/15,10435.2002
1997/12/16,10346.4004
1997/12/17,10692.7002
1997/12/18,10754.0996
1997/12/19,10405.7998
1997/12/22,10172.5
1997/12/23,10368.0996
1997/12/24,10342.4004
1997/12/29,10503
1997/12/30,10755.2002
1997/12/31,10722.7998
1998/1/2,10680.5996
1998/1/5,10303.5
1998/1/6,10135.5
1998/1/7,9538.5996
1998/1/8,9254.5
1998/1/9,8894.5996
1998/1/12,8121.1001
1998/1/13,8720
1998/1/14,9226.5996
1998/1/15,8579
1998/1/16,8900
1998/1/19,9400.4004
1998/1/20,9433.7002
1998/1/21,9246.7998
1998/1/22,8883.7002
1998/1/23,8920.2002
1998/1/26,8973.9004
1998/1/27,9252.4004
1998/2/2,10578.5996
1998/2/3,10525.5
1998/2/4,10302.5996
1998/2/5,10442.0996
1998/2/6,10485.9004
1998/2/9,10873.2002
1998/2/10,10859.7002
1998/2/11,10793.4004
1998/2/12,10620
1998/2/13,10274.5996
1998/2/16,10124
1998/2/17,10232
1998/2/18,10671
1998/2/19,10581.2998
1998/2/20,10600
1998/2/23,10685.2002
1998/2/24,10683.2998
1998/2/25,10886.7002
1998/2/26,11224.7998
1998/2/27,11480.7002
1998/3/2,11318.7998
1998/3/3,11425.5
1998/3/4,11350.7998
1998/3/5,10803.7002
1998/3/6,10919.5
1998/3/9,10994.0996
1998/3/10,10898.5996
1998/3/11,11118.9004
1998/3/12,10902.5
1998/3/13,11057
1998/3/16,11181.5
1998/3/17,11255.5
1998/3/18,11121.7002
1998/3/19,11445
1998/3/20,11564.2002
1998/3/23,11594.2998
1998/3/24,11645.4004
1998/3/25,11810.5996
1998/3/26,11757.9004
1998/3/27,11735.5
1998/3/30,11503.7998
1998/3/31,11518.7002
1998/4/1,11331.4004
1998/4/2,11189.7002
1998/4/3,11052.7002
1998/4/7,11049.4004
1998/4/8,11314.5
1998/4/9,11342
1998/4/14,11420.2998
1998/4/15,11371.0996
1998/4/16,11187.7998
1998/4/17,11001.2998
1998/4/20,11151.5996
1998/4/21,10968.2998
1998/4/22,10977.5
1998/4/23,10918.9004
1998/4/24,10879.9004
1998/4/27,10593.7002
1998/4/28,10678.6104
1998/4/29,10471.1504
1998/4/30,10383.6797
1998/5/1,10563.6797
1998/5/4,10439.4199
1998/5/5,10153.6602
1998/5/6,10109.1397
1998/5/7,9971.9297
1998/5/8,10060.3799
1998/5/11,10096.3701
1998/5/12,9841.5098
1998/5/13,9469.29
1998/5/14,9591.9502
1998/5/15,9538.3896
1998/5/18,9411.9697
1998/5/19,9449.1104
1998/5/20,9549.1797
1998/5/21,9670.4502
1998/5/22,9555.9805
1998/5/25,9544.5303
1998/5/26,9482.21
1998/5/27,8983.4297
1998/5/28,8877.9404
1998/5/29,8934.5596
1998/6/1,8612.0098
1998/6/2,8598.1699
1998/6/3,8819.2197
1998/6/4,8558.4297
1998/6/5,8569.4697
1998/6/8,8586.6299
1998/6/9,8391.46
1998/6/10,7979.3701
1998/6/11,7886.0698
1998/6/12,7915.4399
1998/6/15,7462.5
1998/6/16,7526.4502
1998/6/17,8004.3501
1998/6/18,8515.9697
1998/6/19,8591.9102
1998/6/22,8204.21
1998/6/23,8219.6699
1998/6/24,8296.7695
1998/6/25,8665.8301
1998/6/26,8607.8604
1998/6/29,8460.71
1998/6/30,8543.0996
1998/7/2,8866.1602
1998/7/3,8639.3096
1998/7/6,8484.1201
1998/7/7,8444.1797
1998/7/8,8629.1797
1998/7/9,8433.7803
1998/7/10,8205.7695
1998/7/13,8099.2002
1998/7/14,8178.9302
1998/7/15,8456.2197
1998/7/16,8586.5703
1998/7/17,8628.9297
1998/7/20,8493.25
1998/7/21,8564.5498
1998/7/22,8420.7197
1998/7/23,8176.25
1998/7/24,8257.46
1998/7/27,7984.4302
1998/7/28,7926.1001
1998/7/29,7808.8301
1998/7/30,7906.1602
1998/7/31,7936.2002
1998/8/3,7552.77
1998/8/4,7580.7998
1998/8/5,7466.4302
1998/8/6,7254.3599
1998/8/7,7018.4102
1998/8/10,7034.6201
1998/8/11,6779.9502
1998/8/12,6859.48
1998/8/13,6660.4199
1998/8/14,7224.6899
1998/8/17,7224.6899
1998/8/18,7210.9199
1998/8/19,7622.5801
1998/8/20,7742.5298
1998/8/21,7527.6099
1998/8/24,7845.48
1998/8/25,7890.0898
1998/8/26,7834.3999
1998/8/27,7922.9702
1998/8/28,7829.7402
1998/8/31,7275.04
1998/9/1,7062.4702
1998/9/2,7355.6699
1998/9/3,7318.5898
1998/9/4,7488.4702
1998/9/7,8076.7598
1998/9/8,8189.25
1998/9/9,7905.4502
1998/9/10,7849.96
1998/9/11,7578.48
1998/9/14,7661.8599
1998/9/15,7733.4702
1998/9/16,7860.6802
1998/9/17,7576.5698
1998/9/18,7445.96
1998/9/21,7170.23
1998/9/22,7373.5098
1998/9/23,7504.3901
1998/9/24,7834.6099
1998/9/25,7701.6099
1998/9/28,7946.04
1998/9/29,7837.6099
1998/9/30,7883.46
1998/10/5,7564.54
1998/10/7,7744.7202
1998/10/8,7939.5098
1998/10/9,8506.79
1998/10/12,8990.2695
1998/10/13,9008.8301
1998/10/14,8840.0098
1998/10/15,8970.4199
1998/10/16,9777.0098
1998/10/19,9599.0498
1998/10/20,9642.75
1998/10/21,9662.1201
1998/10/22,9658.5801
1998/10/23,9817.75
1998/10/26,9778.9102
1998/10/27,9927.0498
1998/10/29,9931.46
1998/10/30,10154.9404
1998/11/2,10170.0801
1998/11/3,10358.5195
1998/11/4,10508.25
1998/11/5,10221.9805
1998/11/6,10139.75
1998/11/9,9851.9297
1998/11/10,9721.3301
1998/11/11,10137.3203
1998/11/12,9948.1797
1998/11/13,9997.9902
1998/11/16,10298.0898
1998/11/17,10148.6904
1998/11/18,10213.4199
1998/11/19,10313.2998
1998/11/20,10233.3604
1998/11/23,10514.5303
1998/11/24,10851.71
1998/11/25,10720.9902
1998/11/26,10778.9199
1998/11/27,10742.1104
1998/11/30,10402.3203
1998/12/1,9975.8496
1998/12/2,10055.7803
1998/12/3,10046.1504
1998/12/4,9963.1396
1998/12/7,10428.8203
1998/12/8,10351.0801
1998/12/9,10361.29
1998/12/10,10315.4404
1998/12/11,9952
1998/12/14,9825.21
1998/12/15,9952.8398
1998/12/16,9939.3896
1998/12/17,10083.3096
1998/12/18,10226.2305
1998/12/21,10396.0098
1998/12/22,10322.5596
1998/12/23,10158.75
1998/12/24,10292.2002
1998/12/28,10170.1397
1998/12/29,10225.9697
1998/12/30,10121.4404
1998/12/31,10048.5801
1999/1/4,9809.1699
1999/1/5,9891.0596
1999/1/6,10233.7998
1999/1/7,10693.5703
1999/1/8,10722.7002
1999/1/11,10634.2695
1999/1/12,10711.5596
1999/1/13,10273.7695
1999/1/14,10183.1299
1999/1/15,10147.4004
1999/1/18,10402.54
1999/1/19,10290.1104
1999/1/20,10314.9102
1999/1/21,10048.5703
1999/1/22,9738.5195
1999/1/25,9499.5
1999/1/26,9509.8301
1999/1/27,9719.6602
1999/1/28,9360.96
1999/1/29,9506.9004
1999/2/1,9599.5498
1999/2/2,9502.7197
1999/2/3,9419.8496
1999/2/4,9438.6504
1999/2/5,9190.2002
1999/2/8,9139.5996
1999/2/9,9244.4902
1999/2/10,9076.3301
1999/2/11,9146.7998
1999/2/12,9425.4199
1999/2/15,9402.3896
1999/2/19,9254.1201
1999/2/22,9229.3398
1999/2/23,9433.9902
1999/2/24,9677.5703
1999/2/25,9658.0703
1999/2/26,9858.4902
1999/3/1,10020.46
1999/3/2,9913.5801
1999/3/3,9922.4004
1999/3/4,9912.7598
1999/3/5,10241.1201
1999/3/8,10263.9902
1999/3/9,10532.9502
1999/3/10,10749.0098
1999/3/11,10662.8096
1999/3/12,10801.7598
1999/3/15,10836.8604
1999/3/16,10911.25
1999/3/17,10940.0703
1999/3/18,10659.3203
1999/3/19,11082.9199
1999/3/22,11107.2402
1999/3/23,11041.0098
1999/3/24,10711.3398
1999/3/25,10826.1299
1999/3/26,10803.3096
1999/3/29,10688.4697
1999/3/30,10940.21
1999/3/31,10942.2002
1999/4/1,11072.9805
1999/4/7,11614.8701
1999/4/8,11727.8398
1999/4/9,11914.0996
1999/4/12,11744.7402
1999/4/13,11899.6904
1999/4/14,11834.1299
1999/4/15,11962.2305
1999/4/16,12490.2998
1999/4/19,12766.4404
1999/4/20,12409.7803
1999/4/21,12543.7598
1999/4/22,12933.54
1999/4/23,12905.2998
1999/4/26,13127.0195
1999/4/27,13364.79
1999/4/28,13133.3897
1999/4/29,13179.7002
1999/4/30,13333.2002
1999/5/3,13337.0703
1999/5/4,13559.6904
1999/5/5,13586.21
1999/5/6,13570.2402
1999/5/7,12997.4297
1999/5/10,13163.2002
1999/5/11,12874.3701
1999/5/12,13012.9697
1999/5/13,13053.6699
1999/5/14,12855.5195
1999/5/17,12588.5996
1999/5/18,12627.0996
1999/5/19,12403.1397
1999/5/20,12375.4199
1999/5/21,12272.1397
1999/5/24,12436.8604
1999/5/25,12346.9102
1999/5/26,12409.1602
1999/5/27,12308.5303
1999/5/28,12059.25
1999/5/31,12147.1201
1999/6/1,12363.5596
1999/6/2,12458.6397
1999/6/3,12471.6104
1999/6/4,12415.54
1999/6/7,12837.3897
1999/6/8,12864.8604
1999/6/9,12874.4199
1999/6/10,12839.1201
1999/6/11,12992.7598
1999/6/14,13007.5703
1999/6/15,12935.4102
1999/6/16,13155.1201
1999/6/17,13408.2695
1999/6/21,13994.2305
1999/6/22,14004.8799
1999/6/23,13976.04
1999/6/24,13780.1201
1999/6/25,13784.5098
1999/6/28,13840.29
1999/6/29,13765.4902
1999/6/30,13532.1397
1999/7/2,14184.5801
1999/7/5,14506.7402
1999/7/6,14372.6104
1999/7/7,14257.4404
1999/7/8,14226.2998
1999/7/9,14222.5703
1999/7/12,14061.8398
1999/7/13,13980.9297
1999/7/14,13575.5703
1999/7/15,13758.8897
1999/7/16,13545.2402
1999/7/19,13447.1299
1999/7/20,13600.4004
1999/7/21,13419.6602
1999/7/22,13369.0596
1999/7/23,13093.7002
1999/7/26,12866.5195
1999/7/27,13075.0898
1999/7/28,13140.4199
1999/7/29,13117.8398
1999/7/30,13186.8604
1999/8/2,13435.4297
1999/8/3,13473.8398
1999/8/4,13591.0195
1999/8/5,13254.3398
1999/8/6,13167.0596
1999/8/9,12945.4697
1999/8/10,12596.71
1999/8/11,12437.7998
1999/8/12,12779.75
1999/8/13,12608.1797
1999/8/16,12894.7803
1999/8/17,12783.1602
1999/8/18,12993.0996
1999/8/19,13403.5898
1999/8/20,13566.7402
1999/8/23,13573.6602
1999/8/24,13633.8701
1999/8/25,13479.1299
1999/8/26,13608.3799
1999/8/27,13383.1299
1999/8/30,13688.6602
1999/8/31,13482.7695
1999/9/1,13544.1904
1999/9/2,13367.5596
1999/9/3,13178.3096
1999/9/6,13385.1602
1999/9/7,13396.0898
1999/9/8,13356.6299
1999/9/9,13854.8799
1999/9/10,13855.9297
1999/9/13,13860.8496
1999/9/14,13804.0303
1999/9/15,13430.5996
1999/9/17,13484.8398
1999/9/20,13472.3701
1999/9/21,13420.46
1999/9/22,13187.6201
1999/9/23,13214.4404
1999/9/24,13032.0703
1999/9/27,12760.46
1999/9/28,12844.9297
1999/9/29,12834.8897
1999/9/30,12733.2402
1999/10/4,12875.8604
1999/10/5,12998.8897
1999/10/6,13017.9805
1999/10/7,13113.2002
1999/10/8,13112.4199
1999/10/11,12992.7197
1999/10/12,12759.3496
1999/10/13,12475.8701
1999/10/14,12486.8203
1999/10/15,12299.0801
1999/10/19,12134.1299
1999/10/20,12498.5596
1999/10/21,12523
1999/10/22,12863.0801
1999/10/25,13034.1797
1999/10/26,12797.3799
1999/10/27,12709.0703
1999/10/28,12758.8799
1999/10/29,13256.9502
1999/11/1,13322.1104
1999/11/2,13335.8398
1999/11/3,13257.3301
1999/11/4,13651.5098
1999/11/5,13610.2695
1999/11/8,13521.1104
1999/11/9,13669.7002
1999/11/10,13975.54
1999/11/11,14105.71
1999/11/12,14189.6699
1999/11/15,14562.2197
1999/11/16,14689.46
1999/11/17,14704.4805
1999/11/18,14721.7402
1999/11/19,15073.0996
1999/11/22,15285.0303
1999/11/23,15393.2002
1999/11/24,15307.2803
1999/11/25,14998.7695
1999/11/26,15274.5303
1999/11/29,15461.1104
1999/11/30,15377.1904
1999/12/1,15422.5195
1999/12/2,15603.04
1999/12/3,15840.4102
1999/12/6,16168.6201
1999/12/7,16073.0898
1999/12/8,15989.3799
1999/12/9,16370.9502
1999/12/10,16380.21
1999/12/13,16442.1094
1999/12/14,16282.7002
1999/12/15,15825.3096
1999/12/16,15571.3604
1999/12/17,15986.3496
1999/12/20,16212.3897
1999/12/21,16248.7402
1999/12/22,16192.4004
1999/12/23,16296.0801
1999/12/24,16833.2793
1999/12/28,16928.2891
1999/12/29,16660.8203
1999/12/30,16962.0996
2000/1/3,17369.6309
2000/1/4,17072.8203
2000/1/5,15846.7197
2000/1/6,15153.2305
2000/1/7,15405.6299
2000/1/10,15848.1504
2000/1/11,15862.0996
2000/1/12,15714.2002
2000/1/13,15633.96
2000/1/14,15542.2305
2000/1/17,15574.5596
2000/1/18,15789.2002
2000/1/19,15275.3398
2000/1/20,15215.3096
2000/1/21,15108.4102
2000/1/24,15167.5498
2000/1/25,15103.04
2000/1/26,15427.7197
2000/1/27,15917.8096
2000/1/28,16185.9404
2000/1/31,15532.3398
2000/2/1,15653.8604
2000/2/2,15789.8203
2000/2/3,15968.1201
2000/2/8,16228.7305
2000/2/9,16819.4609
2000/2/10,16845.1699
2000/2/11,17380.3008
2000/2/14,17188.9609
2000/2/15,16688.1602
2000/2/16,17043.3906
2000/2/17,16981.2305
2000/2/18,16599.1602
2000/2/21,16322.3701
2000/2/22,16255.1699
2000/2/23,16376.79
2000/2/24,17058.6602
2000/2/25,17200.9805
2000/2/28,16984.4395
2000/2/29,17169.4395
2000/3/1,16843.5898
2000/3/2,16936.8106
2000/3/3,17285.2402
2000/3/6,17758.7598
2000/3/7,17865.3594
2000/3/8,17951.4297
2000/3/9,17637.0293
2000/3/10,17831.8594
2000/3/13,17096.6797
2000/3/14,16929.1602
2000/3/15,16747.1992
2000/3/16,16359
2000/3/17,17082.9902
2000/3/20,17234.4609
2000/3/21,17199.9805
2000/3/22,17547.0391
2000/3/23,17715.5801
2000/3/24,17784.5703
2000/3/27,18292.8594
2000/3/28,18301.6895
2000/3/29,18096.3691
2000/3/30,17467.1504
2000/3/31,17406.5391
2000/4/3,16892.9297
2000/4/5,16318.4404
2000/4/6,16491.3906
2000/4/7,16941.6797
2000/4/10,16850.7402
2000/4/11,16487.6602
2000/4/12,16577.0898
2000/4/13,16352.5596
2000/4/14,16142.7598
2000/4/17,14762.3701
2000/4/18,15278.3203
2000/4/19,15427.2002
2000/4/20,15367.1397
2000/4/25,15380.0098
2000/4/26,15227.3897
2000/4/27,15192.8701
2000/4/28,15519.2998
2000/5/2,15817.7598
2000/5/3,15577.4697
2000/5/4,15314.0703
2000/5/5,15268.6397
2000/5/8,14901
2000/5/9,14776.9004
2000/5/10,14492.9199
2000/5/12,15111.9404
2000/5/15,14881.2998
2000/5/16,15160.29
2000/5/17,14827.8096
2000/5/18,14322.5996
2000/5/19,14478.2598
2000/5/22,14140.7305
2000/5/23,14257.1797
2000/5/24,13933.9805
2000/5/25,13921.0596
2000/5/26,13722.7002
2000/5/29,13975.0703
2000/5/30,13990.9004
2000/5/31,14713.8604
2000/6/1,14941.1904
2000/6/2,15284.0996
2000/6/5,15861.6797
2000/6/7,15900.0596
2000/6/8,15876.9297
2000/6/9,16120.2598
2000/6/12,16055.0498
2000/6/13,15692.9404
2000/6/14,15857.0703
2000/6/15,16080.3398
2000/6/16,16434.3809
2000/6/19,16267.4697
2000/6/20,16086.7402
2000/6/21,16238.1397
2000/6/22,15952.3604
2000/6/23,15738.0801
2000/6/26,15978.9102
2000/6/27,16155.7695
2000/6/28,16438.4199
2000/6/29,16286.7998
2000/6/30,16155.7803
2000/7/3,16124.9697
2000/7/4,16235.7598
2000/7/5,16474.2695
2000/7/6,16489.5898
2000/7/7,16829.9609
2000/7/10,17238.6699
2000/7/11,17359.6602
2000/7/12,17552.2598
2000/7/13,17449.5
2000/7/14,17586.1602
2000/7/17,17834.7793
2000/7/18,17440.8301
2000/7/19,17710.0703
2000/7/20,17758.5098
2000/7/21,17920.8594
2000/7/24,17659.6895
2000/7/25,17375.3398
2000/7/26,17620.2305
2000/7/27,17450.0898
2000/7/28,17183.9297
2000/7/31,16840.9805
2000/8/1,16897.4492
2000/8/2,17277.3906
2000/8/3,17274.2793
2000/8/4,17425.6992
2000/8/7,17727.25
2000/8/8,17211.8398
2000/8/9,17181.9902
2000/8/10,17333.2109
2000/8/11,17214.4199
2000/8/14,16998.0606
2000/8/15,17463.5293
2000/8/16,17734.1504
2000/8/17,17622.0098
2000/8/18,17440
2000/8/21,17501.4805
2000/8/22,17668.2793
2000/8/23,17427.4004
2000/8/24,17439.6992
2000/8/25,17236.7402
2000/8/28,17019.7598
2000/8/29,17240.1094
2000/8/30,17095.8809
2000/8/31,17097.5098
2000/9/1,17333.6094
2000/9/4,17726.1699
2000/9/5,17595.2207
2000/9/6,17605.2305
2000/9/7,17431.9492
2000/9/8,17275.4492
2000/9/11,17007.9805
2000/9/12,16629.7793
2000/9/14,16395.4297
2000/9/15,16249.5303
2000/9/18,15560.1602
2000/9/19,15677.2002
2000/9/20,15665.6201
2000/9/21,15164.4502
2000/9/22,14612.8799
2000/9/25,15428.9502
2000/9/26,15290.8496
2000/9/27,15444.1299
2000/9/28,15415.75
2000/9/29,15648.9805
2000/10/3,15725.96
2000/10/4,15878.8897
2000/10/5,16184.6797
2000/10/9,15693.5
2000/10/10,15554.1104
2000/10/11,15127
2000/10/12,15074.7998
2000/10/13,14680.5
2000/10/16,14973.4004
2000/10/17,14873.4297
2000/10/18,14458.5195
2000/10/19,14422.5195
2000/10/20,15044.5303
2000/10/23,15102.3604
2000/10/24,14925.9297
2000/10/25,15061.1397
2000/10/26,14996.2402
2000/10/27,14902.46
2000/10/30,14799.9004
2000/10/31,14895.3398
2000/11/1,15349.0098
2000/11/2,15291.54
2000/11/3,15594.1201
2000/11/6,15671.1504
2000/11/7,15820.79
2000/11/8,15654.1299
2000/11/9,15504.7998
2000/11/10,15389.3897
2000/11/13,14815.6904
2000/11/14,15177.5195
2000/11/15,15127.4004
2000/11/16,15298.3496
2000/11/17,15180.8496
2000/11/20,15346.6602
2000/11/21,15188.2998
2000/11/22,14772.5098
2000/11/23,14563.5098
2000/11/24,14376.9004
2000/11/27,14602.7598
2000/11/28,14566.2197
2000/11/29,14169.0596
2000/11/30,13984.3897
2000/12/1,14441.4297
2000/12/4,14559.2402
2000/12/5,14573.21
2000/12/6,15098.9502
2000/12/7,15011.5195
2000/12/8,15189.3301
2000/12/11,15408.54
2000/12/12,15329.5996
2000/12/13,15621.7305
2000/12/14,15496.9902
2000/12/15,14975.5303
2000/12/18,15024.5303
2000/12/19,15188.04
2000/12/20,14930.7197
2000/12/21,14659.3203
2000/12/22,14738.21
2000/12/27,14748.3604
2000/12/28,14796.5498
2000/12/29,15095.5303
2001/1/2,14869.9404
2001/1/3,14589.5801
2001/1/4,15235.0303
2001/1/5,15447.6104
2001/1/8,15436.5303
2001/1/9,15500.5898
2001/1/10,15435.79
2001/1/11,15090.7695
2001/1/12,15295.4199
2001/1/15,15293.7598
2001/1/16,15363.1504
2001/1/17,15261.4805
2001/1/18,15528.75
2001/1/19,15933.5498
2001/1/22,16099.2695
2001/1/23,16044.21
2001/1/29,16099.8203
2001/1/30,15893.0703
2001/1/31,16102.3496
2001/2/1,16163.9902
2001/2/2,16071.29
2001/2/5,15830.8398
2001/2/6,15913.2402
2001/2/7,16049.4697
2001/2/8,15909.4004
2001/2/9,15873.2803
2001/2/12,15693.1104
2001/2/13,15842.7197
2001/2/14,15860.4199
2001/2/15,15756.3701
2001/2/16,15630.3096
2001/2/19,15490.96
2001/2/20,15527.3604
2001/2/21,15351.5098
2001/2/22,15098.6397
2001/2/23,15280.5596
2001/2/26,15230.2197
2001/2/27,14834.7305
2001/2/28,14787.8701
2001/3/1,14360.5596
2001/3/2,13966.4297
2001/3/5,14135.2598
2001/3/6,14321.0498
2001/3/7,14177.3604
2001/3/8,14208.9502
2001/3/9,14194.3496
2001/3/12,13776.7197
2001/3/13,13493.0303
2001/3/14,13330.8398
2001/3/15,13504.1699
2001/3/16,13522.04
2001/3/19,13457.6904
2001/3/20,13223.8604
2001/3/21,13154.4404
2001/3/22,12621.8496
2001/3/23,12583.3604
2001/3/26,12950.4902
2001/3/27,12707.9004
2001/3/28,12851.4102
2001/3/29,12677.8897
2001/3/30,12760.6397
2001/4/2,12727.2998
2001/4/3,12584.2197
2001/4/4,12063.71
2001/4/6,12386.6104
2001/4/9,12202.0996
2001/4/10,12213.6699
2001/4/11,12706.4297
2001/4/12,12989.4697
2001/4/17,12606.4502
2001/4/18,12972.7998
2001/4/19,13548.9502
2001/4/20,13448.1299
2001/4/23,13311.5
2001/4/24,13274.6104
2001/4/25,13249.5498
2001/4/26,13293.1104
2001/4/27,13386.04
2001/5/2,13814.2402
