date,value
1484148505000,85
1484148520000,84
1484148535000,84
1484148540000,85
1484148550000,82
1484148560000,80
1484148570000,80
1484148585000,80
1484148600000,82
1484148615000,82
1484148620000,86
1484148630000,86
1484148645000,86
1484148650000,85
1484148660000,84
1484148670000,82
1484148685000,82
1484148700000,80
1484148710000,79
1484148725000,79
1484148730000,84
1484148740000,83
1484148755000,83
1484148760000,80
1484148770000,80
1484148780000,81
1484148795000,81
1484148800000,79
1484148815000,79
1484148820000,80
1484148830000,85
1484148840000,84
1484148855000,84
1484148860000,84
1484148870000,85
1484148885000,85
1484148890000,86
1484148905000,86
1484148920000,86
1484148935000,86
1484148950000,86
1484148965000,86
1484148970000,87
1484148985000,87
1484148995000,88
1484149010000,88
1484149025000,88
1484149030000,89
1484149045000,89
1484149050000,88
1484149060000,87
1484149075000,87
1484149090000,87
1484149100000,88
1484149110000,86
1484149120000,87
1484149135000,87
1484149140000,88
1484149150000,89
1484149155000,90
1484149165000,91
1484149180000,93
1484149185000,94
1484149190000,98
1484149205000,98
1484149210000,99
1484149225000,98
1484149235000,96
1484149240000,95
1484149250000,96
1484149265000,96
1484149280000,97
1484149285000,98
1484149300000,99
1484149315000,99
1484149320000,100
1484149335000,100
1484149340000,100
1484149355000,103
1484149365000,104
1484149375000,103
1484149390000,102
1484149400000,101
1484149415000,101
1484149430000,101
1484149440000,105
1484149450000,103
1484149465000,103
1484149480000,103
1484149490000,102
1484149495000,101
1484149500000,100
1484149510000,99
1484149525000,98
1484149530000,98
1484149545000,97
1484149550000,97
1484149565000,97
1484149580000,98
1484149585000,100
1484149590000,103
1484149595000,106
1484149605000,107
1484149610000,110
1484149615000,110
1484149630000,110
1484149635000,109
1484149650000,109
1484149660000,110
1484149665000,111
1484149670000,112
1484149685000,113
1484149690000,114
1484149705000,115
1484149710000,114
1484149725000,114
1484149735000,114
1484149740000,114
1484149745000,114
1484149750000,115
1484149755000,114
1484149770000,115
1484149785000,115
1484149800000,107
1484149810000,106
1484149820000,110
1484149830000,111
1484149840000,105
1484149850000,104
1484149860000,101
1484149870000,99
1484149875000,99
1484149890000,99
1484149900000,100
1484149910000,99
1484149920000,97
1484149925000,95
1484149930000,94
1484149940000,95
1484149955000,95
1484149970000,96
1484149980000,95
1484149995000,95
1484150000000,91
1484150010000,91
1484150020000,90
1484150030000,89
1484150045000,89
1484150060000,87
1484150075000,88
1484150085000,90
1484150095000,91
1484150110000,93
1484150120000,97
1484150125000,99
1484150135000,100
1484150150000,101
1484150155000,102
1484150160000,102
1484150165000,104
1484150170000,106
1484150175000,108
1484150180000,108
1484150185000,110
1484150200000,110
1484150215000,110
1484150220000,109
1484150235000,109
1484150240000,108
1484150250000,107
1484150260000,108
1484150270000,110
1484150285000,111
1484150290000,113
1484150300000,115
1484150305000,116
1484150320000,116
1484150335000,116
1484150350000,117
1484150355000,116
1484150370000,111
1484150375000,104
1484150380000,99
1484150385000,95
1484150390000,93
1484150395000,93
1484150405000,94
1484150420000,94
1484150430000,95
1484150440000,94
1484150455000,94
1484150470000,94
1484150485000,96
1484150495000,98
1484150500000,99
1484150505000,101
1484150515000,100
1484150520000,100
1484150525000,98
1484150540000,98
1484150545000,101
1484150555000,103
1484150560000,105
1484150575000,105
1484150590000,105
1484150595000,103
1484150600000,104
1484150615000,104
1484150620000,106
1484150630000,107
1484150635000,106
1484150645000,88
1484150655000,89
1484150665000,88
1484150680000,84
1484150685000,79
1484150690000,76
1484150695000,77
1484150700000,76
1484150710000,75
1484150725000,75
1484150740000,75
1484150745000,74
1484150760000,74
1484150765000,73
1484150770000,72
1484150780000,71
1484150790000,71
1484150800000,75
1484150815000,75
1484150820000,74
1484150835000,74
1484150850000,74
1484150855000,73
1484150870000,73
1484150885000,73
1484150890000,73
1484150900000,70
1484150905000,70
1484150920000,70
1484150925000,71
1484150940000,71
1484150950000,68
1484150965000,68
1484150980000,68
1484150990000,69
1484150995000,69
1484151000000,70
1484151015000,70
1484151030000,70
1484151035000,71
1484151050000,73
1484151060000,69
1484151070000,68
1484151085000,68
1484151100000,68
1484151115000,68
1484151130000,68
1484151145000,68
1484151160000,68
1484151165000,69
1484151180000,69
1484151195000,69
1484151200000,69
1484151210000,67
1484151220000,66
1484151235000,66
1484151250000,68
1484151260000,72
1484151265000,73
1484151280000,73
1484151295000,73
1484151310000,73
1484151325000,73
1484151330000,73
1484151345000,73
1484151360000,74
1484151375000,74
1484151390000,75
1484151405000,75
1484151410000,76
1484151415000,77
1484151430000,77
1484151440000,76
1484151455000,76
1484151465000,77
1484151480000,76
1484151485000,77
1484151490000,75
1484151495000,74
1484151500000,76
1484151515000,76
1484151520000,76
1484151530000,76
1484151535000,76
1484151550000,75
1484151560000,75
1484151570000,74
1484151580000,71
1484151590000,73
1484151600000,74
1484151615000,74
1484151625000,75
1484151640000,73
1484151655000,73
1484151660000,74
1484151670000,75
1484151680000,74
1484151690000,76
1484151700000,77
1484151710000,74
1484151720000,74
1484151730000,73
1484151735000,73
1484151745000,74
1484151750000,74
1484151755000,75
1484151760000,76
1484151765000,78
1484151770000,78
1484151785000,78
1484151795000,77
1484151800000,77
1484151805000,78
1484151810000,75
1484151815000,73
1484151820000,72
1484151835000,72
1484151840000,73
1484151855000,73
1484151870000,73
1484151885000,73
1484151890000,74
1484151900000,74
1484151915000,74
1484151920000,75
1484151930000,79
1484151940000,79
1484151950000,81
1484151960000,81
1484151970000,77
1484151980000,80
1484151995000,81
1484152010000,80
1484152020000,80
1484152030000,79
1484152040000,79
1484152055000,79
1484152070000,79
1484152080000,77
1484152095000,77
1484152110000,77
1484152125000,77
1484152140000,77
1484152155000,77
1484152170000,82
1484152180000,81
1484152190000,80
1484152200000,78
1484152215000,78
1484152230000,77
1484152235000,77
1484152240000,78
1484152255000,78
1484152270000,78
1484152280000,78
1484152290000,79
1484152305000,79
1484152310000,80
1484152325000,80
1484152340000,79
1484152355000,79
1484152370000,79
1484152380000,79
1484152395000,79
1484152400000,78
1484152415000,78
1484152420000,77
1484152430000,77
1484152445000,77
1484152450000,74
1484152460000,73
1484152470000,73
1484152480000,73
1484152495000,73
1484152500000,74
1484152515000,75
1484152520000,76
1484152525000,77
1484152530000,78
1484152540000,79
1484152545000,78
1484152550000,79
1484152555000,80
1484152560000,81
1484152570000,82
1484152580000,79
1484152590000,78
1484152600000,77
1484152610000,71
1484152620000,69
1484152630000,70
1484152645000,70
1484152660000,70
1484152670000,71
1484152685000,71
1484152700000,70
1484152710000,69
1484152720000,71
1484152730000,73
1484152745000,73
1484152750000,74
1484152760000,75
1484152775000,75
1484152785000,74
1484152800000,74
1484152810000,74
1484152820000,74
1484152835000,74
1484152840000,75
1484152850000,74
1484152860000,73
1484152870000,74
1484152880000,73
1484152885000,74
1484152895000,77
1484152900000,78
1484152905000,79
1484152910000,80
1484152920000,80
1484152935000,82
1484152940000,85
1484152955000,85
1484152960000,81
1484152970000,80
1484152980000,77
1484152990000,76
1484153005000,76
1484153010000,77
1484153020000,76
1484153030000,75
1484153040000,74
1484153055000,74
1484153070000,74
1484153080000,74
1484153090000,73
1484153100000,74
1484153110000,74
1484153115000,75
1484153130000,75
1484153140000,77
1484153155000,77
1484153170000,77
1484153180000,74
1484153190000,72
1484153200000,72
1484153210000,73
1484153220000,73
1484153235000,73
1484153240000,71
1484153255000,71
1484153270000,69
1484153285000,70
1484153300000,71
1484153310000,70
1484153320000,71
1484153335000,71
1484153350000,72
1484153360000,71
1484153375000,71
1484153380000,73
1484153390000,72
1484153405000,72
1484153420000,73
1484153430000,77
1484153435000,76
1484153440000,77
1484153455000,77
1484153470000,76
1484153480000,74
1484153495000,74
1484153500000,76
1484153515000,76
1484153520000,77
1484153530000,78
1484153540000,77
1484153555000,77
1484153560000,76
1484153575000,76
1484153580000,75
1484153595000,75
1484153600000,74
1484153610000,70
1484153620000,68
1484153630000,67
1484153640000,65
1484153650000,66
1484153665000,66
1484153680000,68
1484153690000,69
1484153705000,69
1484153710000,68
1484153720000,66
1484153730000,64
1484153740000,65
1484153755000,65
1484153770000,65
1484153780000,64
1484153790000,64
1484153805000,64
1484153810000,63
1484153820000,64
1484153830000,63
1484153845000,63
1484153860000,64
1484153870000,64
1484153885000,64
1484153890000,62
1484153900000,61
1484153915000,61
1484153920000,62
1484153935000,62
1484153940000,61
1484153950000,64
1484153960000,63
1484153970000,65
1484153985000,65
1484153990000,64
1484154005000,64
1484154010000,63
1484154020000,64
1484154030000,65
1484154040000,64
1484154055000,64
1484154070000,66
1484154080000,66
1484154090000,67
1484154100000,65
1484154115000,65
1484154130000,66
1484154145000,66
1484154160000,66
1484154170000,67
1484154180000,65
1484154195000,65
1484154200000,66
1484154215000,66
1484154220000,64
1484154235000,64
1484154240000,65
1484154255000,65
1484154270000,64
1484154280000,64
1484154290000,65
1484154300000,66
1484154315000,66
1484154330000,68
1484154340000,65
1484154350000,66
1484154360000,66
1484154370000,66
1484154380000,68
1484154390000,68
1484154400000,67
1484154410000,66
1484154420000,67
1484154435000,67
1484154440000,68
1484154450000,67
1484154465000,67
1484154470000,68
1484154480000,67
1484154490000,66
1484154505000,66
1484154510000,65
1484154525000,65
1484154530000,67
1484154540000,66
1484154550000,66
1484154560000,68
1484154570000,66
1484154580000,66
1484154590000,67
1484154600000,69
1484154610000,68
1484154625000,68
1484154640000,67
1484154650000,68
1484154660000,67
1484154670000,67
1484154685000,67
1484154690000,66
1484154705000,66
1484154710000,67
1484154720000,67
1484154730000,66
1484154740000,64
1484154750000,65
1484154760000,65
1484154770000,68
1484154780000,66
1484154790000,67
1484154800000,68
1484154810000,67
1484154820000,68
1484154835000,68
1484154840000,66
1484154850000,66
1484154860000,68
1484154870000,67
1484154880000,67
1484154895000,67
1484154910000,69
1484154920000,67
1484154930000,66
1484154940000,68
1484154950000,69
1484154960000,67
1484154970000,68
1484154980000,67
1484154990000,68
1484155000000,68
1484155010000,68
1484155025000,68
1484155030000,69
1484155040000,68
1484155050000,69
1484155065000,69
1484155080000,64
1484155090000,65
1484155100000,66
1484155110000,67
1484155120000,67
1484155130000,69
1484155145000,69
1484155150000,70
1484155160000,71
1484155175000,71
1484155190000,71
1484155200000,70
1484155210000,70
1484155220000,71
1484155235000,71
1484155240000,71
1484155250000,71
1484155260000,70
1484155275000,70
1484155280000,71
1484155295000,71
1484155310000,71
1484155320000,71
1484155330000,71
1484155340000,70
1484155350000,69
1484155365000,69
1484155380000,70
1484155395000,70
1484155400000,71
1484155415000,71
1484155430000,71
1484155440000,71
1484155455000,71
1484155460000,71
1484155470000,70
1484155485000,70
1484155490000,71
1484155505000,71
1484155510000,71
1484155520000,70
1484155535000,70
1484155540000,70
1484155555000,70
1484155560000,71
1484155575000,71
1484155580000,70
1484155590000,70
1484155600000,71
1484155610000,71
1484155620000,71
1484155635000,71
1484155650000,71
1484155660000,72
1484155675000,72
1484155680000,71
1484155695000,71
1484155710000,71
1484155725000,71
1484155730000,72
1484155745000,72
1484155750000,71
1484155760000,72
1484155770000,72
1484155785000,72
1484155790000,71
1484155800000,72
1484155810000,73
1484155825000,73
1484155830000,72
1484155840000,73
1484155850000,72
1484155865000,72
1484155880000,73
1484155890000,71
1484155900000,71
1484155910000,71
1484155920000,72
1484155935000,72
1484155950000,72
1484155960000,71
1484155975000,71
1484155980000,71
1484155990000,71
1484156005000,71
1484156020000,71
1484156035000,71
1484156040000,75
1484156050000,76
1484156060000,76
1484156070000,74
1484156080000,67
1484156090000,66
1484156100000,67
1484156110000,66
1484156120000,67
1484156130000,66
1484156140000,68
1484156150000,67
1484156160000,65
1484156175000,65
1484156180000,66
1484156195000,66
1484156210000,66
1484156225000,66
1484156240000,66
1484156250000,67
1484156260000,66
1484156275000,66
1484156280000,65
1484156295000,65
1484156300000,67
1484156315000,67
1484156330000,67
1484156340000,66
1484156355000,66
1484156360000,67
1484156370000,66
1484156385000,66
1484156400000,67
1484156410000,68
1484156420000,69
1484156430000,70
1484156440000,69
1484156450000,70
1484156465000,70
1484156470000,71
1484156485000,71
1484156490000,69
1484156505000,69
1484156520000,70
1484156535000,70
1484156540000,69
1484156555000,69
1484156560000,70
1484156575000,70
1484156590000,71
1484156605000,71
1484156610000,70
1484156620000,71
1484156635000,71
1484156650000,71
1484156665000,71
1484156670000,72
1484156680000,71
1484156690000,70
1484156700000,71
1484156715000,71
1484156720000,70
1484156730000,71
1484156740000,71
1484156755000,71
1484156760000,70
1484156775000,70
1484156790000,70
1484156800000,71
1484156810000,69
1484156820000,70
1484156835000,70
1484156850000,70
1484156865000,70
1484156880000,71
1484156890000,69
1484156900000,68
1484156910000,69
1484156920000,70
1484156935000,70
1484156940000,69
1484156950000,68
1484156960000,69
1484156975000,69
1484156980000,71
1484156990000,69
1484157005000,69
1484157010000,70
1484157025000,70
1484157030000,69
1484157040000,67
1484157055000,67
1484157070000,67
1484157080000,68
1484157095000,68
1484157110000,68
1484157125000,68
1484157140000,68
1484157150000,68
1484157160000,69
1484157175000,69
1484157180000,72
1484157190000,71
1484157200000,69
1484157210000,64
1484157220000,65
1484157230000,66
1484157240000,67
1484157250000,68
1484157260000,69
1484157270000,67
1484157280000,68
1484157290000,67
1484157300000,71
1484157315000,71
1484157320000,67
1484157330000,70
1484157340000,69
1484157345000,69
1484157350000,70
1484157365000,71
1484157380000,71
1484157395000,71
1484157400000,73
1484157405000,75
1484157410000,77
1484157415000,79
1484157430000,96
1484157440000,81
1484157450000,76
1484157460000,75
1484157470000,80
1484157480000,79
1484157490000,72
1484157500000,70
1484157510000,71
1484157520000,70
1484157530000,69
1484157540000,71
1484157550000,79
1484157560000,72
1484157570000,73
1484157580000,75
1484157590000,69
1484157600000,71
1484157615000,71
1484157620000,71
1484157635000,71
1484157640000,61
1484157650000,62
1484157655000,63
1484157660000,64
1484157675000,65
1484157680000,65
1484157690000,82
1484157705000,82
1484157720000,82
1484157735000,82
1484157750000,84
1484157760000,87
1484157770000,89
1484157785000,89
1484157790000,87
1484157795000,84
1484157800000,84
1484157805000,83
1484157820000,83
1484157825000,83
1484157840000,83
1484157850000,82
1484157855000,80
1484157860000,79
1484157870000,80
1484157880000,84
1484157890000,83
1484157900000,82
1484157915000,82
1484157920000,83
1484157930000,82
1484157940000,88
1484157950000,84
1484157965000,84
1484157980000,82
1484157990000,82
1484158000000,81
1484158015000,81
1484158030000,81
1484158045000,81
1484158060000,79
1484158070000,80
1484158085000,80
1484158090000,80
1484158100000,81
1484158110000,77
1484158120000,78
1484158130000,79
1484158145000,79
1484158160000,79
1484158175000,79
1484158190000,80
1484158200000,81
1484158215000,81
1484158220000,81
1484158230000,81
1484158240000,80
1484158255000,80
1484158260000,79
1484158275000,79
1484158290000,79
1484158300000,77
1484158310000,79
1484158320000,78
1484158330000,76
1484158340000,78
1484158350000,75
1484158360000,76
1484158370000,78
1484158380000,77
1484158390000,78
1484158400000,78
1484158405000,77
1484158420000,75
1484158430000,73
1484158440000,71
1484158445000,72
1484158460000,71
1484158475000,71
1484158480000,73
1484158495000,73
1484158500000,74
1484158515000,74
1484158520000,75
1484158530000,74
1484158540000,74
1484158550000,71
1484158560000,72
1484158570000,74
1484158580000,74
1484158595000,74
1484158600000,72
1484158610000,73
1484158625000,73
1484158630000,72
1484158640000,73
1484158655000,73
1484158660000,74
1484158675000,74
1484158680000,73
1484158695000,73
1484158700000,74
1484158705000,75
1484158710000,75
1484158720000,73
1484158730000,74
1484158735000,73
1484158750000,73
1484158760000,73
1484158775000,73
1484158790000,73
1484158805000,73
1484158810000,73
1484158815000,70
1484158820000,96
1484158830000,100
1484158835000,110
1484158840000,116
1484158845000,124
1484158850000,119
1484158855000,111
1484158860000,110
1484158870000,109
1484158880000,105
1484158885000,97
1484158900000,97
1484158915000,97
1484158920000,85
1484158925000,84
1484158940000,82
1484158945000,80
1484158950000,78
1484158960000,77
1484158970000,73
1484158980000,70
1484158995000,70
1484159000000,72
1484159015000,72
1484159030000,72
1484159035000,73
1484159040000,74
1484159050000,75
1484159060000,75
1484159075000,75
1484159080000,74
1484159090000,75
1484159100000,76
1484159110000,77
1484159125000,77
1484159140000,77
1484159155000,77
1484159170000,77
1484159185000,77
1484159190000,76
1484159200000,76
1484159215000,76
1484159220000,76
1484159230000,76
1484159240000,76
1484159255000,76
1484159260000,77
1484159275000,77
1484159280000,76
1484159290000,68
1484159300000,70
1484159310000,70
1484159320000,70
1484159330000,69
1484159340000,69
1484159355000,69
1484159360000,68
1484159375000,68
1484159380000,69
1484159390000,68
1484159400000,67
1484159410000,69
1484159420000,69
1484159430000,67
1484159445000,67
1484159450000,69
1484159465000,69
1484159470000,73
1484159480000,71
1484159490000,70
1484159500000,70
1484159515000,77
1484159530000,77
1484159540000,76
1484159550000,75
1484159560000,67
1484159575000,67
1484159590000,70
1484159600000,69
1484159615000,69
1484159620000,70
1484159635000,70
1484159650000,71
1484159665000,71
1484159680000,72
1484159690000,75
1484159700000,74
1484159715000,74
1484159720000,71
1484159730000,73
1484159735000,73
1484159750000,73
1484159765000,73
1484159770000,77
1484159780000,75
1484159790000,80
1484159800000,76
1484159810000,77
1484159820000,75
1484159830000,73
1484159840000,72
1484159855000,72
1484159860000,73
1484159870000,66
1484159885000,66
1484159890000,70
1484159905000,70
1484159910000,73
1484159925000,73
1484159930000,72
1484159945000,72
1484159950000,73
1484159960000,72
1484159970000,72
1484159985000,72
1484159990000,73
1484160005000,73
1484160010000,73
1484160025000,73
1484160040000,73
1484160050000,74
1484160065000,74
1484160080000,74
1484160090000,78
1484160100000,79
1484160110000,80
1484160120000,79
1484160135000,79
1484160140000,75
1484160150000,74
1484160160000,74
1484160170000,79
1484160180000,77
1484160195000,77
1484160200000,76
1484160215000,76
1484160220000,77
1484160230000,79
1484160240000,76
1484160250000,75
1484160260000,73
1484160270000,72
1484160280000,72
1484160295000,72
1484160310000,73
1484160325000,73
1484160340000,76
1484160350000,73
1484160360000,74
1484160370000,75
1484160380000,75
1484160385000,74
1484160400000,74
1484160405000,75
1484160410000,75
1484160415000,76
1484160420000,78
1484160425000,79
1484160430000,80
1484160440000,81
1484160455000,81
1484160460000,82
1484160470000,82
1484160475000,84
1484160480000,87
1484160485000,87
1484160490000,93
1484160500000,95
1484160505000,97
1484160510000,97
1484160515000,99
1484160520000,100
1484160535000,100
1484160540000,99
1484160555000,99
1484160560000,100
1484160570000,101
1484160575000,102
1484160580000,103
1484160585000,104
1484160590000,105
1484160595000,107
1484160605000,108
1484160620000,108
1484160635000,108
1484160640000,108
1484160645000,107
1484160650000,107
1484160655000,108
1484160665000,110
1484160680000,111
1484160695000,111
1484160710000,109
1484160715000,110
1484160720000,111
1484160730000,112
1484160745000,112
1484160760000,112
1484160775000,111
1484160790000,111
1484160805000,111
1484160815000,110
1484160820000,112
1484160825000,109
1484160835000,108
1484160840000,109
1484160845000,110
1484160860000,110
1484160875000,110
1484160890000,110
1484160905000,110
1484160915000,111
1484160930000,113
1484160940000,109
1484160945000,110
1484160960000,110
1484160970000,109
1484160985000,109
1484160995000,107
1484161000000,79
1484161005000,71
1484161010000,71
1484161015000,70
1484161020000,69
1484161035000,70
1484161050000,70
1484161055000,71
1484161065000,72
1484161080000,73
1484161095000,73
1484161110000,73
1484161120000,72
1484161135000,72
1484161150000,72
1484161160000,74
1484161175000,74
1484161180000,73
1484161190000,72
1484161205000,72
1484161210000,71
1484161225000,71
1484161230000,71
1484161240000,69
1484161250000,67
1484161260000,65
1484161270000,64
1484161280000,65
1484161285000,68
1484161290000,69
1484161300000,70
1484161310000,69
1484161320000,67
1484161335000,67
1484161350000,69
1484161360000,70
1484161370000,69
1484161385000,69
1484161400000,69
1484161410000,68
1484161420000,66
1484161435000,66
1484161440000,67
1484161450000,68
1484161460000,69
1484161470000,70
1484161480000,69
1484161495000,69
1484161510000,68
1484161520000,66
1484161535000,66
1484161540000,67
1484161550000,69
1484161560000,70
1484161570000,70
1484161580000,69
1484161590000,70
1484161605000,70
1484161620000,70
1484161635000,70
1484161650000,69
1484161660000,70
1484161665000,69
1484161670000,68
1484161680000,66
1484161690000,65
1484161700000,63
1484161715000,63
1484161720000,61
1484161730000,72
1484161740000,72
1484161750000,75
1484161755000,72
1484161770000,72
1484161780000,66
1484161795000,66
1484161800000,62
1484161810000,63
1484161820000,69
1484161830000,69
1484161840000,71
1484161850000,70
1484161860000,69
1484161865000,68
1484161870000,69
1484161875000,68
1484161890000,68
1484161905000,68
1484161910000,66
1484161920000,65
1484161930000,66
1484161940000,72
1484161950000,74
1484161960000,73
1484161970000,72
1484161980000,73
1484161990000,72
1484162000000,77
1484162015000,77
1484162030000,79
1484162040000,72
1484162050000,72
1484162060000,71
1484162070000,72
1484162080000,71
1484162095000,71
1484162110000,72
1484162120000,76
1484162130000,78
1484162140000,77
1484162155000,77
1484162170000,77
1484162175000,78
1484162190000,78
1484162200000,79
1484162205000,80
1484162210000,80
1484162225000,80
1484162240000,80
1484162250000,80
1484162255000,81
1484162260000,81
1484162275000,81
1484162280000,82
1484162285000,82
1484162300000,84
1484162310000,85
1484162315000,86
1484162320000,88
1484162335000,88
1484162340000,90
1484162345000,92
1484162350000,94
1484162365000,95
1484162370000,94
1484162385000,95
1484162390000,94
1484162400000,97
1484162405000,95
1484162410000,95
1484162425000,95
1484162440000,95
1484162455000,95
1484162470000,96
1484162485000,96
1484162500000,96
1484162510000,95
1484162515000,94
1484162525000,95
1484162540000,96
1484162555000,96
1484162565000,95
1484162570000,94
1484162585000,94
1484162600000,94
1484162615000,94
1484162625000,93
1484162630000,93
1484162640000,94
1484162655000,94
1484162670000,95
1484162675000,95
1484162685000,94
1484162690000,95
1484162705000,95
1484162710000,94
1484162715000,93
1484162730000,91
1484162745000,91
1484162750000,92
1484162760000,91
1484162770000,97
1484162785000,97
1484162790000,96
1484162800000,98
1484162810000,99
1484162825000,99
1484162835000,100
1484162850000,100
1484162865000,100
1484162870000,97
1484162880000,96
1484162895000,96
1484162900000,95
1484162910000,95
1484162925000,95
1484162940000,95
1484162955000,95
1484162960000,95
1484162970000,96
1484162980000,95
1484162995000,95
1484163010000,96
1484163020000,95
1484163035000,95
1484163040000,95
1484163055000,95
1484163060000,96
1484163075000,97
1484163090000,97
1484163100000,98
1484163115000,98
1484163130000,97
1484163140000,98
1484163145000,96
1484163150000,95
1484163165000,94
1484163180000,94
1484163195000,93
1484163210000,93
1484163225000,93
1484163240000,93
1484163255000,93
1484163270000,93
1484163285000,93
1484163290000,92
1484163300000,87
1484163310000,88
1484163320000,87
1484163330000,86
1484163345000,85
1484163360000,85
1484163375000,86
1484163390000,86
1484163400000,87
1484163405000,87
1484163420000,86
1484163425000,86
1484163440000,86
1484163455000,87
1484163460000,86
1484163475000,86
1484163490000,86
1484163500000,87
1484163515000,86
1484163530000,87
1484163540000,86
1484163555000,86
1484163560000,87
1484163570000,88
1484163585000,89
1484163590000,91
1484163595000,92
1484163610000,92
1484163615000,89
1484163620000,87
1484163635000,88
1484163640000,90
1484163645000,91
1484163650000,94
1484163660000,93
1484163665000,94
1484163680000,94
1484163685000,93
1484163695000,91
1484163710000,92
1484163720000,93
1484163725000,94
1484163730000,90
1484163740000,87
1484163745000,86
1484163760000,85
1484163775000,85
1484163790000,87
1484163805000,88
1484163820000,88
1484163835000,88
1484163850000,90
1484163855000,92
1484175600000,63
1484175600000,63
1484175610000,65
1484175615000,67
1484175630000,66
1484175640000,72
1484175650000,74
1484175665000,74
1484175670000,64
1484175680000,64
1484175690000,68
1484175700000,68
1484175710000,73
1484175720000,74
1484175730000,72
1484175745000,72
1484175750000,73
1484175765000,73
1484175770000,76
1484175780000,77
1484175790000,75
1484175800000,74
1484175815000,74
1484175820000,76
1484175830000,75
1484175845000,75
1484175850000,76
1484175860000,74
1484175870000,75
1484175885000,75
1484175890000,76
1484175900000,74
1484175910000,74
1484175920000,77
1484175930000,78
1484175940000,78
1484175950000,73
1484175960000,71
1484175970000,73
1484175985000,73
1484176000000,73
1484176005000,73
1484176020000,73
1484176030000,74
1484176045000,74
1484176050000,75
1484176065000,76
1484176070000,78
1484176075000,79
1484176090000,78
1484176095000,76
1484176110000,76
1484176115000,73
1484176120000,71
1484176125000,72
1484176130000,72
1484176135000,73
1484176150000,73
1484176165000,73
1484176180000,73
1484176195000,73
1484176210000,73
1484176220000,65
1484176230000,64
1484176240000,65
1484176250000,65
1484176260000,66
1484176270000,67
1484176285000,67
1484176300000,67
1484176315000,67
1484176330000,69
1484176345000,69
1484176350000,69
1484176360000,69
1484176365000,70
1484176370000,69
1484176375000,69
1484176380000,70
1484176390000,70
1484176400000,69
1484176415000,69
1484176430000,63
1484176445000,63
1484176450000,66
1484176460000,71
1484176470000,72
1484176480000,71
1484176495000,70
1484176510000,70
1484176520000,68
1484176535000,68
1484176540000,68
1484176555000,68
1484176560000,69
1484176575000,69
1484176590000,69
1484176605000,69
1484176620000,69
1484176630000,70
1484176640000,72
1484176650000,73
1484176660000,75
1484176675000,75
1484176680000,75
1484176690000,74
1484176705000,74
1484176710000,73
1484176720000,74
1484176730000,73
1484176745000,73
1484176760000,72
1484176770000,72
1484176780000,73
1484176790000,72
1484176800000,71
1484176815000,71
1484176820000,73
1484176825000,74
1484176830000,75
1484176835000,76
1484176840000,76
1484176850000,76
1484176860000,70
1484176870000,65
1484176880000,64
1484176890000,65
1484176900000,68
1484176915000,68
1484176920000,69
1484176925000,68
1484176930000,68
1484176945000,68
1484176960000,68
1484176975000,68
1484176980000,66
1484176990000,65
1484177000000,66
1484177010000,68
1484177020000,69
1484177030000,70
1484177040000,72
1484177055000,72
1484177060000,66
1484177070000,64
1484177080000,74
1484177090000,76
1484177100000,72
1484177110000,71
1484177120000,72
1484177135000,72
1484177150000,73
1484177155000,73
1484177160000,74
1484177165000,74
1484177180000,73
1484177190000,71
1484177195000,70
1484177210000,70
1484177215000,71
1484177230000,72
1484177240000,72
1484177245000,71
1484177260000,71
1484177265000,70
1484177280000,71
1484177285000,72
1484177300000,72
1484177310000,74
1484177315000,75
1484177320000,76
1484177325000,75
1484177340000,75
1484177345000,73
1484177355000,74
1484177370000,73
1484177375000,72
1484177380000,71
1484177385000,69
1484177400000,69
1484177405000,69
1484177410000,70
1484177420000,71
1484177435000,71
1484177440000,71
1484177455000,71
1484177460000,74
1484177475000,74
1484177480000,73
1484177485000,73
1484177495000,75
1484177510000,75
1484177515000,76
1484177525000,77
1484177540000,77
1484177550000,77
1484177560000,76
1484177565000,77
1484177580000,77
1484177585000,78
1484177590000,79
1484177595000,81
1484177605000,80
1484177620000,80
1484177625000,80
1484177630000,79
1484177645000,79
1484177650000,76
1484177665000,76
1484177670000,75
1484177680000,74
1484177690000,70
1484177700000,69
1484177705000,71
1484177720000,72
1484177730000,67
1484177740000,67
1484177755000,67
1484177760000,68
1484177770000,69
1484177780000,68
1484177790000,69
1484177800000,68
1484177810000,69
1484177820000,68
1484177835000,68
1484177840000,69
1484177850000,66
1484177860000,66
1484177870000,68
1484177885000,68
1484177900000,68
1484177915000,69
1484177930000,69
1484177945000,69
1484177960000,69
1484177975000,69
1484177980000,68
1484177990000,68
1484178005000,68
1484178020000,68
1484178035000,68
1484178050000,68
1484178065000,68
1484178070000,67
1484178080000,59
1484178085000,58
1484178090000,59
1484178105000,59
1484178120000,58
1484178130000,63
1484178140000,66
1484178155000,66
1484178170000,66
1484178180000,65
1484178190000,62
1484178200000,63
1484178210000,62
1484178220000,62
1484178230000,63
1484178240000,66
1484178250000,68
1484178260000,69
1484178275000,69
1484178280000,71
1484178290000,72
1484178305000,72
1484178310000,71
1484178320000,70
1484178330000,68
1484178345000,68
1484178350000,69
1484178360000,70
1484178375000,70
1484178380000,70
1484178390000,69
1484178400000,70
1484178410000,71
1484178420000,70
1484178435000,70
1484178440000,67
1484178450000,67
1484178460000,70
1484178470000,72
