age
20
27
8
34
23
75
57
20
-1
26
10
37
43
33
47
-1
3
23
40
58
24
31
55
-1
30
9
6
39
39
47
35
22
35
18
37
36
46
28
42
27
19
30
27
33
33
53
28
37
44
25
11
6
13
66
2
41
35
12
12
16
34
30
-1
33
45
-1
-1
47
12
-1
70
32
19
57
19
40
24
58
72
25
30
7
-1
72
18
31
44
43
18
40
19
20
44
27
21
24
38
33
17
38
43
9
35
-1
34
38
47
22
17
23
41
36
20
66
57
35
20
58
-1
42
6
41
-1
37
33
-1
59
66
-1
31
40
86
44
4
34
26
29
83
64
29
27
41
2
3
19
22
52
15
21
19
52
32
-1
21
23
32
44
-1
33
35
14
40
11
21
30
8
50
-1
38
40
42
5
45
20
9
29
27
30
28
56
35
31
-1
41
65
34
22
28
21
-1
-1
-1
-1
31
6
54
48
24
31
23
61
27
68
58
54
30
25
-1
42
15
17
34
30
16
31
28
24
46
45
52
25
-1
43
35
48
37
20
35
40
31
30
42
50
22
25
26
34
13
34
64
35
30
28
50
21
21
18
21
32
36
-1
10
26
47
45
25
28
41
55
32
-1
34
11
55
26
27
38
21
34
34
-1
-1
31
37
40
60
41
25
30
50
33
19
25
-1
12
-1
1
21
33
4
34
24
19
43
54
21
28
9
34
-1
31
9
2
35
9
3
9
35
38
52
66
46
28
25
25
42
38
23
31
20
51
44
70
-1
27
29
26
53
26
44
25
36
8
8
9
40
22
9
32
23
40
19
25
34
27
66
-1
46
32
41
25
28
41
27
12
53
46
-1
14
30
16
37
53
32
-1
32
32
45
35
43
59
36
44
24
24
24
33
18
39
31
34
45
30
66
79
31
66
33
-1
56
29
56
25
60
74
44
20
60
21
46
55
-1
42
-1
40
36
37
22
37
27
25
58
20
52
38
26
34
-1
48
-1
11
26
42
35
29
-1
49
30
50
45
47
-1
24
-1
-1
19
27
72
36
50
18
45
-1
74
48
77
32
42
33
33
39
34
29
39
-1
40
59
11
-1
38
31
29
26
30
30
26
21
18
31
40
56
24
24
29
33
23
-1
26
42
30
33
-1
37
28
-1
45
30
59
45
41
40
39
23
26
47
28
31
41
12
57
37
15
44
26
11
51
18
38
24
15
51
22
21
38
28
28
29
31
33
42
38
42
-1
40
20
20
34
21
53
62
-1
41
21
13
44
35
32
26
25
-1
22
24
62
35
-1
42
29
20
52
24
-1
42
24
36
54
9
30
28
23
31
22
27
34
28
27
43
-1
30
31
32
39
41
33
65
31
36
35
35
54
70
52
37
43
-1
34
25
26
13
51
-1
27
35
54
36
35
36
21
78
77
24
11
32
36
32
62
-1
28
21
42
26
50
26
10
21
50
37
45
56
28
36
57
30
11
-1
-1
34
22
20
46
73
45
25
45
30
33
42
85
32
34
29
41
43
16
22
26
27
1
44
29
33
36
1
55
29
67
44
-1
82
36
32
46
42
26
-1
49
28
48
28
66
14
46
31
55
34
31
35
44
30
47
41
35
42
35
29
-1
-1
25
21
29
20
44
44
21
52
30
18
12
18
67
44
35
23
20
-1
30
36
14
24
52
46
47
17
29
78
32
26
33
24
22
25
-1
36
16
41
33
34
21
40
32
40
55
34
26
-1
51
19
32
-1
25
79
36
36
35
29
9
14
85
15
31
29
24
23
38
27
23
24
22
54
23
24
19
42
59
52
34
43
30
36
5
51
26
-1
10
-1
60
24
68
41
24
48
45
25
3
31
34
64
37
28
42
28
21
50
56
18
70
29
29
29
15
80
65
36
73
-1
34
24
21
52
30
33
-1
27
41
34
-1
-1
31
28
36
29
45
22
35
28
30
24
14
47
34
22
36
20
27
39
35
35
46
25
31
-1
23
25
4
25
46
46
61
-1
30
31
23
9
21
20
44
19
69
41
41
64
61
32
21
32
23
29
25
21
40
44
38
30
34
29
54
21
34
-1
11
15
19
8
27
21
-1
29
38
70
12
27
30
49
35
17
30
55
25
31
32
22
20
55
41
33
29
-1
-1
76
48
18
23
21
46
52
28
34
65
83
25
56
29
22
41
38
26
49
44
34
19
-1
14
27
37
21
25
62
43
6
23
14
-1
30
26
22
-1
33
35
24
44
38
12
22
10
39
-1
20
-1
56
23
41
23
23
14
11
35
52
41
24
25
17
9
28
17
15
26
20
20
45
43
28
51
40
52
28
30
28
62
24
7
21
58
39
-1
35
29
29
51
21
20
27
20
38
18
25
35
23
20
16
37
25
10
31
33
39
46
24
35
11
37
44
53
45
19
22
31
23
27
29
36
30
-1
30
-1
35
-1
-1
29
22
35
32
40
36
29
-1
25
34
25
33
26
65
32
26
6
26
-1
41
18
27
21
36
13
12
53
27
9
23
26
-1
23
30
24
37
28
15
10
29
54
39
19
30
19
16
41
28
27
19
14
27
44
35
53
-1
13
46
28
26
-1
-1
33
8
25
53
-1
23
24
57
26
-1
34
30
37
34
27
75
-1
50
29
23
18
29
31
-1
47
11
32
31
24
-1
19
24
32
23
-1
63
9
41
36
30
-1
29
22
35
47
29
34
32
26
35
53
49
44
-1
29
13
65
4
25
50
22
22
26
28
11
20
23
22
27
32
25
51
19
39
26
33
24
58
19
50
20
28
44
26
44
32
43
36
4
23
32
50
33
24
38
28
41
65
57
35
42
29
40
36
16
28
32
11
44
50
88
-1
-1
27
-1
26
59
18
18
42
29
44
59
15
21
38
26
22
25
21
50
17
45
35
49
43
32
22
22
6
49
56
36
34
50
48
-1
28
52
40
37
43
26
24
45
39
35
39
37
31
34
40
27
28
27
41
33
72
13
27
32
30
26
90
22
26
49
50
41
18
21
31
20
39
-1
23
29
25
26
-1
-1
26
41
35
25
35
19
31
29
18
36
26
25
24
-1
39
14
14
19
35
-1
8
23
34
45
49
36
34
34
43
75
44
25
23
37
24
30
16
30
24
54
5
44
22
21
3
24
24
30
-1
31
61
40
3
